img_name,origin
ISIC2019_0031069_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4085198_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2142232_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0273594_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0919467_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032831_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7291399_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8066993_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8438811_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025438_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2678247_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0064269_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0028657_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0071655_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0014475_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8523423_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0015313_downsampled_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0539380_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029665_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1532469_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9178485_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031396_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024451_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2972948_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4231032_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4258283_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4305845_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026931_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1300967_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1324390_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1289608_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6665380_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9999320_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0987523_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024399_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8651053_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4327394_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0027866_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5067317_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0058533_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7802213_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0013120_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9639931_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1127639_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2119925_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0029376_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8116581_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_6071391_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8195062_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0067728_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0584130_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031169_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029626_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5200765_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9478109_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0696303_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0027170_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0028647_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7046324_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0010367_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0668924_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7366196_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2398526_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6845966_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1810790_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5495397_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031739_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9172357_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024919_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7920705_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4751809_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5303069_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1497525_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8565387_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4247853_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9255083_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3424667_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7311996_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2124213_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_9607081_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4330267_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1228845_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5790002_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026557_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7511557_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2286170_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2157354_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0353165_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8027372_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2302286_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5292936_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025442_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6090313_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029911_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6163316_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2186901_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1961213_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0012669_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1726410_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8940770_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_3956750_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031491_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7169653_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0071998_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2031794_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032636_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5473807_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029539_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0033035_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0025952_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7720684_oth.jpg,train_balanced_224x224/val/oth/
ISIC2017_0008347_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0155575_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1424655_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4418458_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1464217_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2774435_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0059210_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1505069_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7780240_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6701131_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7692075_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029668_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0013433_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026107_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4699989_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0054144_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2217230_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2754253_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8575148_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0070452_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5194345_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0066021_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2575894_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031210_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3261043_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1719433_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0707446_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0004166_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9912475_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3621391_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025507_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0294733_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5459056_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9018781_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5179841_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8459932_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025306_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024980_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_3689316_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2347774_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8792007_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025309_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0029895_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_9351196_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3263757_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6773042_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024633_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7932566_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0026003_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5551378_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4524431_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030720_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0053562_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0901012_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6241604_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6778005_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3865503_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9905633_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2833213_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1111173_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1537958_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1699221_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5196005_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6217135_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1608727_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030125_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5708449_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2429824_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8497002_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5933559_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2151459_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030629_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4516437_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2612936_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_9989680_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4063097_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025286_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6253295_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0976232_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8813415_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0031356_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5464050_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0770920_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026524_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031375_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0000556_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5736844_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3433871_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032623_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4951035_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030345_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3655188_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0334101_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0567142_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_3672435_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5397058_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5678933_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_6172565_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6965417_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9406275_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_6455160_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7183931_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0027400_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7769827_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4869740_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031291_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7727960_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0825763_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0061338_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3935802_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0604532_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0449824_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5729430_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032218_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026365_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0054685_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4344870_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1290677_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030739_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8397011_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5751956_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2034311_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1660495_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_9150700_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8373218_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3779532_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5983942_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7988554_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0307958_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0028781_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0966066_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4982097_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029872_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6455702_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5584185_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025978_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3420574_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4617212_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5233643_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0566804_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4873045_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0032030_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0906465_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4842741_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0072036_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5963113_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025926_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0694677_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1867989_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0732389_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2685457_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9758671_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7935528_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0010439_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030479_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031710_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0033293_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3837741_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0025727_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0063944_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1155782_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3242493_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3239455_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0066836_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5560538_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0031490_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4705307_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024627_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7111544_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032222_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5805349_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4901633_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0029040_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6549798_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6406987_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6342224_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_1476176_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031669_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025053_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8028631_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3612630_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0024761_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7016839_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4673844_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0301568_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1666715_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8049738_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4525463_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4184101_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9200123_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2078928_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0268371_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7452515_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6563695_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3671274_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0065049_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0027611_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4520168_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0065541_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0028614_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1349725_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2924066_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0055566_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6015020_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9323627_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5044391_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7641231_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6895248_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8351780_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024620_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0026411_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5699099_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1169724_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7233780_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4172423_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0014158_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3108166_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2487061_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6247743_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2751294_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0990073_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031353_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3215136_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0564568_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7661236_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0566530_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6352963_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2889562_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8065962_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030086_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_5792189_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_3499223_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0057295_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4011169_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1677092_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0058257_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5678560_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0030855_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5568525_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0284422_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0056342_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0105145_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0024544_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5549618_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0031027_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_4012163_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8755239_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0397620_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_7444521_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8429564_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0027648_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4612744_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9435728_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6141339_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0032115_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7763701_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8437480_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8092805_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1668077_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9686296_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4596182_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0559481_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1503020_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7060554_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0058687_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_0455262_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1922657_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2184133_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2647453_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8739231_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4882333_oth.jpg,train_balanced_224x224/val/oth/
ISIC2019_0063074_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0073116_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1940615_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0028628_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_7394834_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0025005_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9338349_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_2154157_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5541999_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6941505_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0435596_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0070083_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8798059_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_2038794_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_1262252_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5324623_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0026082_oth.jpg,train_balanced_224x224/train/oth/
ISIC2017_0014851_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_6434878_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_0881520_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_4288307_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8879481_oth.jpg,train_balanced_224x224/train/oth/
ISIC2019_0062526_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_5254982_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9819223_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8447662_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_9171583_oth.jpg,train_balanced_224x224/val/oth/
ISIC2020_8659461_oth.jpg,train_balanced_224x224/train/oth/
ISIC2020_8758801_oth.jpg,train_balanced_224x224/train/oth/
