img_name,origin
ISIC2020_5533992_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0026770_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0030122_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0030564_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0014788_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma67jpg.jpg,fitzpatrick17k
ISIC2019_0070846_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0072393_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0072939_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033129_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0064180_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028017_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0013232_downsampled_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0014891_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067666_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0013258_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0060718_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0055911_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_8106899_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicLlmmlmm8jpg.jpg,fitzpatrick17k
ISIC2019_0030951_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0033399_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0062954_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070427_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0013651_downsampled_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0034022_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0031303_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026545_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0015204_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_0647224_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_1330008_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0062401_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0058791_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033819_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_1241817_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma10jpg.jpg,fitzpatrick17k
ISIC2020_3301933_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0032903_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_6404049_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2975580_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0010329_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071834_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013844_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0000159_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_8124900_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0062505_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0056484_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2337907_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071532_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma81jpg.jpg,fitzpatrick17k
ISIC2019_0032845_mel.jpg,train_balanced_224x224/train/mel/
httpwwwatlasdermatologicocombrimgimageId4304.jpg,fitzpatrick17k
ISIC2020_8145348_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028029_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033429_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2750230_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0027561_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067830_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054506_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0063207_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0032190_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028317_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0030604_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0060266_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2306349_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0065379_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_3343475_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma18jpg.jpg,fitzpatrick17k
ISIC2019_0033387_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067510_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0063072_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0027100_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma39jpg.jpg,fitzpatrick17k
ISIC2019_0026420_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054350_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0059750_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0029819_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033023_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0070892_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0065006_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma4jpg.jpg,fitzpatrick17k
ISIC2019_0062596_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif13jpg.jpg,fitzpatrick17k
ISIC2019_0026847_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033925_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0060377_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028412_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_1159891_mel.jpg,train_balanced_224x224/train/mel/
httpwwwatlasdermatologicocombrimgimageId4254.jpg,fitzpatrick17k
ISIC2019_0063937_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0072535_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0058380_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0024864_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_8672524_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0064152_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0057870_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0009960_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma32jpg.jpg,fitzpatrick17k
ISIC2019_0065806_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0065697_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_0274382_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma43jpg.jpg,fitzpatrick17k
ISIC2019_0024739_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma95jpg.jpg,fitzpatrick17k
ISIC2019_0072824_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma4jpg.jpg,fitzpatrick17k
ISIC2019_0033643_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0069068_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0000445_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054914_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027263_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0066376_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013832_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0034222_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_2364150_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0024898_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_5581297_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0012715_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_7914631_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013429_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0031844_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070410_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_0844312_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2987613_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071492_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027190_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0053454_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0059178_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0014325_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_0489267_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054651_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0014809_downsampled_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070611_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_8252406_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2320481_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma38jpg.jpg,fitzpatrick17k
ISIC2020_4523238_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0053734_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0054705_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028878_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0068209_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033710_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicaacrolentiginousmelanomaacrolentiginousmelanoma12jpg.jpg,fitzpatrick17k
ISIC2019_0033834_mel.jpg,train_balanced_224x224/val/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma3jpg.jpg,fitzpatrick17k
ISIC2019_0010094_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_5732201_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0029571_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0057545_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0000157_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2071966_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0031543_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2797353_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma21jpg.jpg,fitzpatrick17k
ISIC2020_3561065_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0024886_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_3965087_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070814_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0024367_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0064761_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0000150_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071101_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070940_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0061378_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0058569_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0072330_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0024932_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071576_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0060319_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0031377_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0010225_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054043_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_2311665_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0064623_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0031013_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0000285_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0055659_mel.jpg,train_balanced_224x224/train/mel/
httpwwwatlasdermatologicocombrimgimageId4279.jpg,fitzpatrick17k
ISIC2020_6285925_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0000046_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0030083_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0072286_mel.jpg,train_balanced_224x224/val/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif5jpg.jpg,fitzpatrick17k
ISIC2019_0033074_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033394_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0053947_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070275_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0053996_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0024516_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026664_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033377_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0070990_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026296_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_4916704_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0054061_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0026239_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0025751_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2565206_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0032888_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_0369831_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0013501_downsampled_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054248_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_1948545_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0072215_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0069248_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0057417_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_7233368_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0030238_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0059421_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0059919_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027063_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_8175453_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0012930_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033038_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0072051_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070747_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0070068_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0068847_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0030223_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0059866_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033967_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070596_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0057978_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9967383_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033405_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_4377208_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma89jpg.jpg,fitzpatrick17k
ISIC2019_0032149_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9955163_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027060_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033901_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0034028_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0056425_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033183_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma47jpg.jpg,fitzpatrick17k
ISIC2017_0014238_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0032400_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067339_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0057338_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026009_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0066094_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0011139_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0012137_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0030110_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma56jpg.jpg,fitzpatrick17k
ISIC2020_2072219_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0034150_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2979268_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma8jpg.jpg,fitzpatrick17k
ISIC2019_0033663_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0013972_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0010081_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0027669_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0033668_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0034262_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0070961_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0000146_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma85jpg.jpg,fitzpatrick17k
ISIC2019_0061195_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0060773_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0069508_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_0833889_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2668481_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_1834920_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0014079_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_8231999_mel.jpg,train_balanced_224x224/train/mel/
httpwwwatlasdermatologicocombrimgimageId4259.jpg,fitzpatrick17k
ISIC2019_0060194_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9785077_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_6269166_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0063026_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_4517738_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_4810142_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_0744013_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033679_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0061188_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_9022005_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027402_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0033956_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0068882_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0067350_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027769_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0063234_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_8838753_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0068817_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0059074_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033856_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013610_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0061623_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026796_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_3684488_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9210255_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054048_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma112jpg.jpg,fitzpatrick17k
ISIC2020_1968421_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0024930_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013639_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma115jpg.jpg,fitzpatrick17k
ISIC2019_0028777_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026735_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0061085_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0032782_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0055191_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0068895_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071257_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0060897_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0062340_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0059671_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0066217_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0058010_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0025324_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_5140952_mel.jpg,train_balanced_224x224/val/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma69jpg.jpg,fitzpatrick17k
ISIC2020_5733748_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9677503_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071892_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0025616_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_2609984_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071089_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_6688417_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0062111_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0014088_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013936_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0063690_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033728_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0028285_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033560_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0034050_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0025105_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026458_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0032687_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0031557_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0032638_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067326_mel.jpg,train_balanced_224x224/val/mel/
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma20jpg.jpg,fitzpatrick17k
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma111jpg.jpg,fitzpatrick17k
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma51jpg.jpg,fitzpatrick17k
ISIC2019_0028082_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma6jpg.jpg,fitzpatrick17k
httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma35jpg.jpg,fitzpatrick17k
httpwwwdermaamincomsiteimagesclinicalpicaacrolentiginousmelanomaacrolentiginousmelanoma9jpg.jpg,fitzpatrick17k
ISIC2019_0058383_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0067597_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0026930_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0057395_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_6927840_mel.jpg,train_balanced_224x224/train/mel/
ISIC2017_0013581_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_3436033_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_0275828_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033670_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0025512_mel.jpg,train_balanced_224x224/val/mel/
ISIC2017_0014291_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_3778192_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0033878_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0055907_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0026774_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma61jpg.jpg,fitzpatrick17k
ISIC2020_0272509_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0000301_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027693_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma65jpg.jpg,fitzpatrick17k
ISIC2020_9585329_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma6jpg.jpg,fitzpatrick17k
ISIC2019_0033240_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071069_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0071528_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0068012_mel.jpg,train_balanced_224x224/train/mel/
httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma71jpg.jpg,fitzpatrick17k
ISIC2019_0026694_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0032430_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0055311_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0062325_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0058125_mel.jpg,train_balanced_224x224/val/mel/
ISIC2019_0067927_mel.jpg,train_balanced_224x224/val/mel/
ISIC2020_2033237_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0010067_mel.jpg,train_balanced_224x224/train/mel/
ISIC2020_9000824_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0027043_mel.jpg,train_balanced_224x224/train/mel/
ISIC2019_0054312_mel.jpg,train_balanced_224x224/train/mel/
